latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,footprint_dx,footprint_dy,footprint_nw_lat,footprint_nw_lon,footprint_ne_lat,footprint_ne_lon,footprint_se_lat,footprint_se_lon,footprint_sw_lat,footprint_sw_lon,footprint_area_km2,ee_elevation,ee_ndvi,ee_population_density,ee_landcover,ee_pdsi,ee_pr,ee_sph,ee_th,ee_tmmn,ee_tmmx,ee_vs,ee_erc
34.20145,-118.12017,350.19,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,294.12,67.71,N,2025-01-08 09:02:00,0.002036515516214403,0.0016843334531081568,34.20313433345311,-118.12220651551621,34.20313433345311,-118.11813348448379,34.199765666546895,-118.11813348448379,34.199765666546895,-118.12220651551621,0.140625,795,0.1852,409.8103942871094,20,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20174,-118.1242,350.6,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,293.15,77.28,N,2025-01-08 09:02:00,0.0020365225217728908,0.0016843334531081568,34.20342433345311,-118.12623652252178,34.20342433345311,-118.12216347747822,34.200055666546895,-118.12216347747822,34.200055666546895,-118.12623652252178,0.140625,691,0.23440000000000003,784.9224853515625,50,-2.119999885559082,0.0,0.004019999876618385,27.0,284.8999938964844,291.79998779296875,4.400000095367432,77.0
34.20203,-118.12812,367.0,0.34,0.56,2025-01-08,902,N21,VIIRS,h,2.0NRT,286.84,77.28,N,2025-01-08 09:02:00,0.002036529527431749,0.0016843334531081568,34.20371433345311,-118.13015652952743,34.20371433345311,-118.12608347047257,34.200345666546895,-118.12608347047257,34.200345666546895,-118.13015652952743,0.140625,691,0.23440000000000003,784.9224853515625,50,-2.119999885559082,0.0,0.004019999876618385,27.0,284.8999938964844,291.79998779296875,4.400000095367432,77.0
34.20231,-118.13206,308.89,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,281.97,9.43,N,2025-01-08 09:02:00,0.0020365362916114045,0.0016843334531081568,34.2039943334531,-118.13409653629161,34.2039943334531,-118.13002346370838,34.20062566654689,-118.13002346370838,34.20062566654689,-118.13409653629161,0.140625,691,0.23440000000000003,784.9224853515625,50,-2.119999885559082,0.0,0.004019999876618385,27.0,284.8999938964844,291.79998779296875,4.400000095367432,77.0
34.20376,-118.08083,353.24,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,281.32,126.57,N,2025-01-08 09:02:00,0.002036571321895882,0.0016843334531081568,34.20544433345311,-118.0828665713219,34.20544433345311,-118.07879342867811,34.2020756665469,-118.07879342867811,34.2020756665469,-118.0828665713219,0.140625,896,0.21730000000000002,0.0,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20412,-118.0858,346.3,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,283.27,126.57,N,2025-01-08 09:02:00,0.0020365800194588213,0.0016843334531081568,34.20580433345311,-118.08783658001947,34.20580433345311,-118.08376341998054,34.2024356665469,-118.08376341998054,34.2024356665469,-118.08783658001947,0.140625,896,0.21730000000000002,0.0,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20443,-118.09005,337.82,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,291.95,148.36,N,2025-01-08 09:02:00,0.0020365875091508646,0.0016843334531081568,34.20611433345311,-118.09208658750916,34.20611433345311,-118.08801341249085,34.202745666546896,-118.08801341249085,34.202745666546896,-118.09208658750916,0.140625,998,0.21730000000000002,0.0,20,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20521,-118.10078,367.0,0.34,0.56,2025-01-08,902,N21,VIIRS,h,2.0NRT,359.6,347.07,N,2025-01-08 09:02:00,0.002036606354689869,0.0016843334531081568,34.20689433345311,-118.1028166063547,34.20689433345311,-118.09874339364531,34.203525666546895,-118.09874339364531,34.203525666546895,-118.1028166063547,0.140625,1082,0.2094,0.0,20,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20545,-118.10415,340.03,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,312.56,101.78,N,2025-01-08 09:02:00,0.002036612153463358,0.0016843334531081568,34.207134333453105,-118.10618661215346,34.207134333453105,-118.10211338784654,34.20376566654689,-118.10211338784654,34.20376566654689,-118.10618661215346,0.140625,1082,0.2094,0.0,20,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20604,-118.11225,344.77,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,326.54,67.71,N,2025-01-08 09:02:00,0.0020366264090737937,0.0016843334531081568,34.20772433345311,-118.11428662640908,34.20772433345311,-118.11021337359092,34.204355666546896,-118.11021337359092,34.204355666546896,-118.11428662640908,0.140625,942,0.20220000000000002,8.786783218383789,20,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20639,-118.11695,342.4,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,308.98,67.71,N,2025-01-08 09:02:00,0.0020366348659882146,0.0016843334531081568,34.208074333453105,-118.11898663486599,34.208074333453105,-118.11491336513402,34.20470566654689,-118.11491336513402,34.20470566654689,-118.11898663486599,0.140625,795,0.1852,409.8103942871094,20,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20702,-118.12563,367.0,0.34,0.56,2025-01-08,902,N21,VIIRS,h,2.0NRT,301.12,77.28,N,2025-01-08 09:02:00,0.002036650088802679,0.0016843334531081568,34.208704333453106,-118.1276666500888,34.208704333453106,-118.1235933499112,34.205335666546894,-118.1235933499112,34.205335666546894,-118.1276666500888,0.140625,691,0.23440000000000003,784.9224853515625,50,-2.119999885559082,0.0,0.004019999876618385,27.0,284.8999938964844,291.79998779296875,4.400000095367432,77.0
34.20732,-118.12976,314.75,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,282.73,9.43,N,2025-01-08 09:02:00,0.002036657337928478,0.0016843334531081568,34.20900433345311,-118.13179665733793,34.20900433345311,-118.12772334266208,34.2056356665469,-118.12772334266208,34.2056356665469,-118.13179665733793,0.140625,691,0.23440000000000003,784.9224853515625,50,-2.119999885559082,0.0,0.004019999876618385,27.0,284.8999938964844,291.79998779296875,4.400000095367432,77.0
34.20944,-118.08803,305.83,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,280.03,3.0,N,2025-01-08 09:02:00,0.002036708568146515,0.0016843334531081568,34.21112433345311,-118.09006670856814,34.21112433345311,-118.08599329143186,34.207755666546895,-118.08599329143186,34.207755666546895,-118.09006670856814,0.140625,896,0.21730000000000002,0.0,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.20968,-118.09129,318.13,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,280.0,3.0,N,2025-01-08 09:02:00,0.0020367143681319453,0.0016843334531081568,34.211364333453105,-118.09332671436813,34.211364333453105,-118.08925328563187,34.20799566654689,-118.08925328563187,34.20799566654689,-118.09332671436813,0.140625,1148,0.3215,0.0,10,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.2099,-118.09438,344.71,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,281.22,7.2,N,2025-01-08 09:02:00,0.002036719684845668,0.0016843334531081568,34.211584333453104,-118.09641671968485,34.211584333453104,-118.09234328031515,34.20821566654689,-118.09234328031515,34.20821566654689,-118.09641671968485,0.140625,1148,0.3215,0.0,10,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.21013,-118.09743,336.83,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,280.25,7.2,N,2025-01-08 09:02:00,0.0020367252432899833,0.0016843334531081568,34.211814333453106,-118.09946672524329,34.211814333453106,-118.09539327475672,34.20844566654689,-118.09539327475672,34.20844566654689,-118.09946672524329,0.140625,1290,0.2265,0.0,10,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.21037,-118.10068,352.87,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,283.48,162.26,N,2025-01-08 09:02:00,0.0020367310434731287,0.0016843334531081568,34.2120543334531,-118.10271673104347,34.2120543334531,-118.09864326895652,34.20868566654689,-118.09864326895652,34.20868566654689,-118.10271673104347,0.140625,1290,0.2265,0.0,10,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.21096,-118.10873,367.0,0.34,0.56,2025-01-08,902,N21,VIIRS,h,2.0NRT,298.77,63.75,N,2025-01-08 09:02:00,0.002036745302549038,0.0016843334531081568,34.212644333453106,-118.11076674530254,34.212644333453106,-118.10669325469745,34.209275666546894,-118.10669325469745,34.209275666546894,-118.11076674530254,0.140625,1246,0.22390000000000002,0.0,20,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.2113,-118.11348,323.25,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,281.04,63.75,N,2025-01-08 09:02:00,0.0020367535198324,0.0016843334531081568,34.21298433345311,-118.11551675351983,34.21298433345311,-118.11144324648016,34.209615666546895,-118.11144324648016,34.209615666546895,-118.11551675351983,0.140625,1246,0.22390000000000002,0.0,20,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.21194,-118.12225,354.21,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,317.43,194.84,N,2025-01-08 09:02:00,0.002036768988034349,0.0016843334531081568,34.213624333453104,-118.12428676898803,34.213624333453104,-118.12021323101196,34.21025566654689,-118.12021323101196,34.21025566654689,-118.12428676898803,0.140625,1086,0.23670000000000002,0.00017141526041086763,20,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.21227,-118.12659,320.05,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,281.57,41.69,N,2025-01-08 09:02:00,0.0020367769640170863,0.0016843334531081568,34.2139543334531,-118.12862677696401,34.2139543334531,-118.12455322303597,34.21058566654689,-118.12455322303597,34.21058566654689,-118.12862677696401,0.140625,953,0.1904,7.340096473693848,10,-2.440000057220459,0.5,0.0031500000040978193,27.0,278.6000061035156,283.8999938964844,4.900000095367432,79.0
34.21981,-118.08858,307.48,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,278.15,1.38,N,2025-01-08 09:02:00,0.0020369592385698523,0.0016843334531081568,34.22149433345311,-118.09061695923856,34.22149433345311,-118.08654304076143,34.2181256665469,-118.08654304076143,34.2181256665469,-118.09061695923856,0.140625,1268,0.2832,0.0,10,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.22003,-118.09161,314.09,0.34,0.56,2025-01-08,902,N21,VIIRS,n,2.0NRT,277.44,1.3,N,2025-01-08 09:02:00,0.0020369645579450114,0.0016843334531081568,34.22171433345311,-118.09364696455795,34.22171433345311,-118.08957303544206,34.218345666546895,-118.08957303544206,34.218345666546895,-118.09364696455795,0.140625,1268,0.2832,0.0,10,-2.680000066757202,0.699999988079071,0.0026000000070780516,28.0,276.8999938964844,281.70001220703125,5.300000190734863,62.0
34.16581,-118.08687,302.13,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,279.57,4.5,N,2025-01-08 10:42:00,0.0020356553209366227,0.0016843334531081568,34.16749433345311,-118.08890565532094,34.16749433345311,-118.08483434467907,34.164125666546894,-118.08483434467907,34.164125666546894,-118.08890565532094,0.140625,348,0.1764,557.3958740234375,10,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.16674,-118.06599,304.55,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,280.63,7.92,N,2025-01-08 10:42:00,0.0020356777478688286,0.0016843334531081568,34.1684243334531,-118.06802567774787,34.1684243334531,-118.06395432225213,34.16505566654689,-118.06395432225213,34.16505566654689,-118.06802567774787,0.140625,396,0.3128,1163.223876953125,50,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.16734,-118.06673,310.65,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,280.69,8.1,N,2025-01-08 10:42:00,0.0020356922174042304,0.0016843334531081568,34.16902433345311,-118.06876569221741,34.16902433345311,-118.0646943077826,34.1656556665469,-118.0646943077826,34.1656556665469,-118.06876569221741,0.140625,396,0.3128,1163.223876953125,50,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.16765,-118.09322,318.55,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,276.97,5.02,N,2025-01-08 10:42:00,0.002035699693498915,0.0016843334531081568,34.16933433345311,-118.0952556996935,34.16933433345311,-118.09118430030651,34.165965666546896,-118.09118430030651,34.165965666546896,-118.0952556996935,0.140625,296,0.1764,2022.691650390625,50,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.16868,-118.07269,319.31,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,281.4,7.92,N,2025-01-08 10:42:00,0.0020357245342486957,0.0016843334531081568,34.17036433345311,-118.07472572453425,34.17036433345311,-118.07065427546574,34.166995666546896,-118.07065427546574,34.166995666546896,-118.07472572453425,0.140625,367,0.3793,2171.94189453125,50,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.16928,-118.05065,305.33,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,282.45,3.97,N,2025-01-08 10:42:00,0.002035739005171052,0.0016843334531081568,34.17096433345311,-118.05268573900517,34.17096433345311,-118.04861426099484,34.167595666546895,-118.04861426099484,34.167595666546895,-118.05268573900517,0.140625,401,0.41390000000000005,1799.551513671875,10,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.1693,-118.07339,323.62,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,281.9,6.14,N,2025-01-08 10:42:00,0.0020357394875425185,0.0016843334531081568,34.170984333453106,-118.07542573948754,34.170984333453106,-118.07135426051246,34.167615666546894,-118.07135426051246,34.167615666546894,-118.07542573948754,0.140625,367,0.3793,2171.94189453125,50,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.16954,-118.09978,309.44,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,276.92,5.02,N,2025-01-08 10:42:00,0.002035745276037295,0.0016843334531081568,34.171224333453104,-118.10181574527603,34.171224333453104,-118.09774425472396,34.16785566654689,-118.09774425472396,34.16785566654689,-118.10181574527603,0.140625,307,0.3598,3175.174072265625,50,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.16986,-118.05161,308.48,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,282.61,4.37,N,2025-01-08 10:42:00,0.0020357529941371,0.0016843334531081568,34.171544333453106,-118.05364575299413,34.171544333453106,-118.04957424700586,34.168175666546894,-118.04957424700586,34.168175666546894,-118.05364575299413,0.140625,401,0.41390000000000005,1799.551513671875,10,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.17054,-118.07912,298.16,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,281.27,2.75,N,2025-01-08 10:42:00,0.0020357693955043487,0.0016843334531081568,34.17222433345311,-118.08115576939551,34.17222433345311,-118.0770842306045,34.1688556665469,-118.0770842306045,34.1688556665469,-118.08115576939551,0.140625,367,0.3793,2171.94189453125,50,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.1712,-118.0798,297.21,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,281.33,6.14,N,2025-01-08 10:42:00,0.0020357853150054063,0.0016843334531081568,34.172884333453105,-118.08183578531501,34.172884333453105,-118.077764214685,34.16951566654689,-118.077764214685,34.16951566654689,-118.08183578531501,0.140625,348,0.1764,557.3958740234375,10,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.17147,-118.05822,311.72,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,282.67,3.97,N,2025-01-08 10:42:00,0.0020357918276781863,0.0016843334531081568,34.173154333453105,-118.06025579182769,34.173154333453105,-118.05618420817233,34.16978566654689,-118.05618420817233,34.16978566654689,-118.06025579182769,0.140625,393,0.38430000000000003,1294.61962890625,10,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.17152,-118.10659,301.44,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,275.62,3.0,N,2025-01-08 10:42:00,0.002035793033738235,0.0016843334531081568,34.17320433345311,-118.10862579303374,34.17320433345311,-118.10455420696626,34.169835666546895,-118.10455420696626,34.169835666546895,-118.10862579303374,0.140625,326,0.2934,3734.134521484375,50,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.1721,-118.05922,312.44,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,282.84,8.1,N,2025-01-08 10:42:00,0.002035807024252533,0.0016843334531081568,34.173784333453106,-118.06125580702425,34.173784333453106,-118.05718419297574,34.170415666546894,-118.05718419297574,34.170415666546894,-118.06125580702425,0.140625,393,0.38430000000000003,1294.61962890625,10,-2.059999942779541,0.0,0.0038799999747425318,28.0,284.5,294.1000061035156,4.699999809265137,71.0
34.17234,-118.08537,297.94,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,279.89,2.75,N,2025-01-08 10:42:00,0.002035812813548133,0.0016843334531081568,34.174024333453104,-118.08740581281354,34.174024333453104,-118.08333418718645,34.17065566654689,-118.08333418718645,34.17065566654689,-118.08740581281354,0.140625,348,0.1764,557.3958740234375,10,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.17303,-118.08602,298.11,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,279.79,2.91,N,2025-01-08 10:42:00,0.0020358294581553716,0.0016843334531081568,34.1747143334531,-118.08805582945816,34.1747143334531,-118.08398417054185,34.17134566654689,-118.08398417054185,34.17134566654689,-118.08805582945816,0.140625,348,0.1764,557.3958740234375,10,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.17347,-118.11334,300.74,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,275.52,3.0,N,2025-01-08 10:42:00,0.0020358400724041015,0.0016843334531081568,34.17515433345311,-118.1153758400724,34.17515433345311,-118.11130415992758,34.171785666546896,-118.11130415992758,34.171785666546896,-118.1153758400724,0.140625,326,0.2934,3734.134521484375,50,-2.130000114440918,0.0,0.0039900001138448715,28.0,285.20001220703125,294.3999938964844,4.5,68.0
34.17359,-118.06557,343.77,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,283.22,7.92,N,2025-01-08 10:42:00,0.002035842967239255,0.0016843334531081568,34.1752743334531,-118.06760584296724,34.1752743334531,-118.06353415703275,34.17190566654689,-118.06353415703275,34.17190566654689,-118.06760584296724,0.140625,672,0.21710000000000002,185.33192443847656,20,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.1741,-118.09145,311.29,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,278.65,4.3,N,2025-01-08 10:42:00,0.002035855270480134,0.0016843334531081568,34.17578433345311,-118.09348585527047,34.17578433345311,-118.08941414472952,34.1724156665469,-118.08941414472952,34.1724156665469,-118.09348585527047,0.140625,370,0.3149,496.8793640136719,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.17426,-118.06655,346.08,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,283.4,8.1,N,2025-01-08 10:42:00,0.0020358591303842946,0.0016843334531081568,34.1759443334531,-118.0685858591304,34.1759443334531,-118.06451414086962,34.17257566654689,-118.06451414086962,34.17257566654689,-118.0685858591304,0.140625,672,0.21710000000000002,185.33192443847656,20,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17427,-118.04377,320.05,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,283.61,5.02,N,2025-01-08 10:42:00,0.0020358593716293177,0.0016843334531081568,34.175954333453106,-118.04580585937163,34.175954333453106,-118.04173414062836,34.172585666546894,-118.04173414062836,34.172585666546894,-118.04580585937163,0.140625,717,0.19970000000000002,168.7879180908203,20,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17481,-118.09204,312.04,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,278.47,2.91,N,2025-01-08 10:42:00,0.0020358723990375658,0.0016843334531081568,34.17649433345311,-118.09407587239903,34.17649433345311,-118.09000412760096,34.173125666546895,-118.09000412760096,34.173125666546895,-118.09407587239903,0.140625,370,0.3149,496.8793640136719,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.17488,-118.04491,319.69,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,283.95,14.16,N,2025-01-08 10:42:00,0.0020358740878011193,0.0016843334531081568,34.17656433345311,-118.0469458740878,34.17656433345311,-118.0428741259122,34.173195666546896,-118.0428741259122,34.173195666546896,-118.0469458740878,0.140625,717,0.19970000000000002,168.7879180908203,20,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17537,-118.11995,296.94,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,277.27,3.53,N,2025-01-08 10:42:00,0.00203588590930953,0.0016843334531081568,34.17705433345311,-118.12198588590931,34.17705433345311,-118.1179141140907,34.173685666546895,-118.1179141140907,34.173685666546895,-118.12198588590931,0.140625,375,0.3653,2247.60791015625,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.17558,-118.07246,346.74,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,284.42,7.92,N,2025-01-08 10:42:00,0.0020358909757578862,0.0016843334531081568,34.1772643334531,-118.07449589097577,34.1772643334531,-118.07042410902424,34.17389566654689,-118.07042410902424,34.17389566654689,-118.07449589097577,0.140625,560,0.21710000000000002,187.4214630126953,10,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17588,-118.09762,322.11,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,280.33,4.3,N,2025-01-08 10:42:00,0.002035898213632439,0.0016843334531081568,34.177564333453105,-118.09965589821364,34.177564333453105,-118.09558410178637,34.17419566654689,-118.09558410178637,34.17419566654689,-118.09965589821364,0.140625,344,0.3452,2090.6533203125,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.17623,-118.0732,340.08,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,283.03,6.14,N,2025-01-08 10:42:00,0.0020359066579550052,0.0016843334531081568,34.1779143334531,-118.07523590665795,34.1779143334531,-118.07116409334205,34.17454566654689,-118.07116409334205,34.17454566654689,-118.07523590665795,0.140625,560,0.21710000000000002,187.4214630126953,10,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17664,-118.09824,321.06,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,279.99,8.86,N,2025-01-08 10:42:00,0.0020359165500614417,0.0016843334531081568,34.178324333453105,-118.10027591655006,34.178324333453105,-118.09620408344995,34.17495566654689,-118.09620408344995,34.17495566654689,-118.10027591655006,0.140625,344,0.3452,2090.6533203125,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.17683,-118.0527,309.47,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,283.13,49.44,N,2025-01-08 10:42:00,0.0020359211342762724,0.0016843334531081568,34.17851433345311,-118.05473592113428,34.17851433345311,-118.05066407886572,34.1751456665469,-118.05066407886572,34.1751456665469,-118.05473592113428,0.140625,723,0.1867,179.7666473388672,20,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17729,-118.07841,298.86,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,280.63,2.75,N,2025-01-08 10:42:00,0.0020359322330798643,0.0016843334531081568,34.178974333453105,-118.08044593223309,34.178974333453105,-118.07637406776692,34.17560566654689,-118.07637406776692,34.17560566654689,-118.08044593223309,0.140625,560,0.21710000000000002,187.4214630126953,10,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17754,-118.05397,306.64,0.62,0.72,2025-01-08,1042,N21,VIIRS,n,2.0NRT,282.71,14.16,N,2025-01-08 10:42:00,0.002035938265144134,0.0016843334531081568,34.17922433345311,-118.05600593826514,34.17922433345311,-118.05193406173487,34.175855666546894,-118.05193406173487,34.175855666546894,-118.05600593826514,0.140625,723,0.1867,179.7666473388672,20,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
34.17783,-118.10436,314.07,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,279.5,17.59,N,2025-01-08 10:42:00,0.002035945262432027,0.0016843334531081568,34.179514333453106,-118.10639594526243,34.179514333453106,-118.10232405473757,34.176145666546894,-118.10232405473757,34.176145666546894,-118.10639594526243,0.140625,344,0.3452,2090.6533203125,10,-2.259999990463257,0.4000000059604645,0.003719999920576811,28.0,281.70001220703125,289.70001220703125,4.699999809265137,78.0
34.17797,-118.07911,297.82,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,280.61,6.14,N,2025-01-08 10:42:00,0.002035948640468961,0.0016843334531081568,34.17965433345311,-118.08114594864047,34.17965433345311,-118.07707405135953,34.176285666546896,-118.07707405135953,34.176285666546896,-118.08114594864047,0.140625,560,0.21710000000000002,187.4214630126953,10,-2.5,0.5,0.0031300000846385956,28.0,280.20001220703125,287.20001220703125,5.0,81.0
