latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,footprint_dx,footprint_dy,footprint_nw_lat,footprint_nw_lon,footprint_ne_lat,footprint_ne_lon,footprint_se_lat,footprint_se_lon,footprint_sw_lat,footprint_sw_lon,footprint_area_km2,ee_elevation,ee_ndvi,ee_population_density,ee_landcover,ee_pdsi,ee_pr,ee_sph,ee_th,ee_tmmn,ee_tmmx,ee_vs,ee_erc
34.07789,-117.50033,296.98,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,277.98,1.02,N,2025-01-17 09:32:00,0.0020335397788591395,0.0016843334531081568,34.0795743334531,-117.50236353977887,34.0795743334531,-117.49829646022114,34.07620566654689,-117.49829646022114,34.07620566654689,-117.50236353977887,0.140625,325,0.11220000000000001,30.0062198638916,50,0.8600000143051147,0.0,0.0021800000686198473,154.0,279.29998779296875,293.0,3.299999952316284,88.0
34.14192,-117.42704,300.1,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,275.44,0.79,N,2025-01-17 09:32:00,0.0020350795671394075,0.0016843334531081568,34.143604333453105,-117.42907507956714,34.143604333453105,-117.42500492043287,34.14023566654689,-117.42500492043287,34.14023566654689,-117.42907507956714,0.140625,479,0.1067,0.0,60,1.0199999809265137,0.0,0.0020600000862032175,32.0,278.29998779296875,291.8999938964844,3.0999999046325684,87.0
34.15271,-118.19149,315.42,0.42,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,277.91,1.07,N,2025-01-17 09:32:00,0.002035339524153003,0.0016843334531081568,34.154394333453105,-118.19352533952416,34.154394333453105,-118.18945466047585,34.15102566654689,-118.18945466047585,34.15102566654689,-118.19352533952416,0.140625,306,0.38380000000000003,35.057273864746094,20,-2.319999933242798,0.0,0.003100000089034438,142.0,279.0,293.79998779296875,2.9000000953674316,78.0
34.24176,-118.38271,299.66,0.42,0.38,2025-01-17,932,N21,VIIRS,n,2.0NRT,275.41,0.65,N,2025-01-17 09:32:00,0.0020374902521108234,0.0016843334531081568,34.243444333453105,-118.38474749025211,34.243444333453105,-118.3806725097479,34.24007566654689,-118.3806725097479,34.24007566654689,-118.38474749025211,0.140625,273,0.1632,19.062135696411133,60,0.949999988079071,0.0,0.0031399999279528856,115.0,278.0,293.8999938964844,3.700000047683716,77.0
34.29086,-118.80411,311.48,0.44,0.38,2025-01-17,932,N21,VIIRS,n,2.0NRT,275.32,1.95,N,2025-01-17 09:32:00,0.0020386801640340357,0.0016843334531081568,34.29254433345311,-118.80614868016403,34.29254433345311,-118.80207131983596,34.289175666546896,-118.80207131983596,34.289175666546896,-118.80614868016403,0.140625,271,0.2582,0.0,30,-2.259999990463257,0.0,0.0022899999748915434,105.0,275.6000061035156,294.29998779296875,4.0,85.0
34.3179,-118.51034,301.61,0.43,0.38,2025-01-17,932,N21,VIIRS,n,2.0NRT,277.22,0.81,N,2025-01-17 09:32:00,0.00203933669719864,0.0016843334531081568,34.31958433345311,-118.5123793366972,34.31958433345311,-118.5083006633028,34.316215666546896,-118.5083006633028,34.316215666546896,-118.5123793366972,0.140625,444,0.2722,113.87324523925781,30,0.6499999761581421,0.0,0.0025100000202655792,100.0,278.6000061035156,292.70001220703125,4.099999904632568,89.0
34.33349,-118.52119,318.01,0.43,0.38,2025-01-17,932,N21,VIIRS,n,2.0NRT,277.2,1.78,N,2025-01-17 09:32:00,0.002039715622266038,0.0016843334531081568,34.335174333453104,-118.52322971562226,34.335174333453104,-118.51915028437774,34.33180566654689,-118.51915028437774,34.33180566654689,-118.52322971562226,0.140625,570,0.3084,0.0,30,0.6499999761581421,0.0,0.0025100000202655792,100.0,278.6000061035156,292.70001220703125,4.099999904632568,89.0
34.35499,-116.85074,302.22,0.39,0.36,2025-01-17,932,N21,VIIRS,n,2.0NRT,275.54,1.35,N,2025-01-17 09:32:00,0.0020402386726402566,0.0016843334531081568,34.35667433345311,-116.85278023867264,34.35667433345311,-116.84869976132737,34.353305666546895,-116.84869976132737,34.353305666546895,-116.85278023867264,0.140625,1343,0.1554,0.00016190232418011874,20,-2.4100000858306885,0.0,0.00171999994199723,335.0,277.5,283.1000061035156,2.5,86.0
34.4295,-118.64355,314.63,0.43,0.38,2025-01-17,932,N21,VIIRS,n,2.0NRT,273.65,2.33,N,2025-01-17 09:32:00,0.002042055650340654,0.0016843334531081568,34.4311843334531,-118.64559205565034,34.4311843334531,-118.64150794434967,34.42781566654689,-118.64150794434967,34.42781566654689,-118.64559205565034,0.140625,353,0.21050000000000002,0.07637821137905121,30,1.1200000047683716,0.0,0.0019399999873712659,92.0,273.6000061035156,293.5,4.099999904632568,86.0
34.60874,-117.33649,305.98,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,276.74,1.5,N,2025-01-17 09:32:00,0.0020464540272171817,0.0016843334531081568,34.6104243334531,-117.33853645402722,34.6104243334531,-117.33444354597277,34.60705566654689,-117.33444354597277,34.60705566654689,-117.33853645402722,0.140625,829,0.09430000000000001,2.847745180130005,60,-2.630000114440918,0.0,0.0014100000262260437,343.0,270.1000061035156,288.0,2.200000047683716,83.0
34.62268,-117.09889,303.41,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,274.62,1.15,N,2025-01-17 09:32:00,0.0020467977358166476,0.0016843334531081568,34.62436433345311,-117.10093679773581,34.62436433345311,-117.09684320226418,34.6209956665469,-117.09684320226418,34.6209956665469,-117.10093679773581,0.140625,1136,0.1312,0.0,20,-2.240000009536743,0.0,0.0014400000218302011,328.0,277.3999938964844,284.1000061035156,1.899999976158142,88.0
36.80404,-121.78177,324.07,0.42,0.45,2025-01-17,932,N21,VIIRS,n,2.0NRT,280.09,3.08,N,2025-01-17 09:32:00,0.002103604742271257,0.0016843334531081568,36.80572433345311,-121.78387360474227,36.80572433345311,-121.77966639525772,36.802355666546894,-121.77966639525772,36.802355666546894,-121.78387360474227,0.140625,6,0.2426,115.3490219116211,80,1.2899999618530273,0.0,0.00431999983265996,34.0,275.5,294.6000061035156,1.7000000476837158,32.0
37.4535,-121.93377,304.75,0.44,0.46,2025-01-17,932,N21,VIIRS,n,2.0NRT,274.13,0.99,N,2025-01-17 09:32:00,0.0021217352508573835,0.0016843334531081568,37.455184333453104,-121.93589173525085,37.455184333453104,-121.93164826474914,37.45181566654689,-121.93164826474914,37.45181566654689,-121.93589173525085,0.140625,3,,1.0295755863189697,60,-1.1399999856948853,0.0,0.003710000077262521,117.0,277.29998779296875,291.29998779296875,2.0,42.0
37.88274,-121.18734,295.94,0.4,0.44,2025-01-17,932,N21,VIIRS,n,2.0NRT,273.53,0.65,N,2025-01-17 09:32:00,0.002134042059902108,0.0016843334531081568,37.884424333453104,-121.18947404205991,37.884424333453104,-121.1852059579401,37.88105566654689,-121.1852059579401,37.88105566654689,-121.18947404205991,0.140625,14,0.3492,0.034207019954919815,60,-1.5700000524520874,0.0,0.004290000069886446,316.0,274.1000061035156,290.3999938964844,1.100000023841858,32.0
38.01471,-122.11526,295.75,0.45,0.47,2025-01-17,932,N21,VIIRS,n,2.0NRT,281.15,1.71,N,2025-01-17 09:32:00,0.00213787873051343,0.0016843334531081568,38.01639433345311,-122.11739787873051,38.01639433345311,-122.1131221212695,38.013025666546895,-122.1131221212695,38.013025666546895,-122.11739787873051,0.140625,36,0.36310000000000003,2463.11376953125,50,-0.9800000190734863,0.0,0.004559999797493219,37.0,275.3999938964844,290.79998779296875,1.399999976158142,29.0
38.07132,-122.1367,296.67,0.45,0.47,2025-01-17,932,N21,VIIRS,n,2.0NRT,282.61,1.31,N,2025-01-17 09:32:00,0.00213953222712004,0.0016843334531081568,38.073004333453106,-122.13883953222712,38.073004333453106,-122.13456046777289,38.069635666546894,-122.13456046777289,38.069635666546894,-122.13883953222712,0.140625,25,0.5349,0.0,50,-0.9100000262260437,0.0,0.004650000017136335,17.0,276.3999938964844,290.5,1.2999999523162842,30.0
